customer_id,email,loyalty_points,feedback_score,preferred_store,newsletter_subscribed
27081,tdash@example.net,,,,Y
27082,bganesh@example.com,NA,,Mumbai,Y
27083,priya40@example.net,704,,Mumbai,
27084,anvi76@example.com,980,9,Bengaluru,N
27085,uchaudhari@example.net,,,Hyderabad,
27086,onibutala@example.org,4979,,Mumbai,N
27087,amaharaj@example.net,,9,Bengaluru,N
27088,mugdha60@example.net,NA,,,
27089,ptank@example.net,NA,,Hyderabad,
27090,gauri39@example.org,2630,2,Bengaluru,No
27091,qbhasin@example.com,456,9,Hyderabad,No
27092,tmangat@example.org,4501,9,,
27093,qabildass@example.net,899,9,Bengaluru,N
27094,mistryhiral@example.org,NA,9,Bengaluru,
27095,mnagy@example.org,NA,9,Mumbai,Y
27096,dezarna@example.org,NA,10,Mumbai,Y
27097,ssaran@example.net,2691,,Bengaluru,N
27098,watikakar@example.net,,4,,Y
27099,ekbalchaudhuri@example.com,,,Bengaluru,Y
27100,sreddy@example.org,1935,5,Mumbai,
27101,gabrielrau@example.org,3696,9,Hyderabad,Yes
27102,bhardwajkrishna@example.com,4981,6,Hyderabad,No
27103,opuri@example.com,,9,Bengaluru,No
27104,vsabharwal@example.org,,,Mumbai,
27105,manyawable@example.org,739,9,Bengaluru,
27106,raagini53@example.com,2132,,Mumbai,No
27107,ranganathanbrijesh@example.com,,,Hyderabad,
27108,bordeojas@example.org,1763,9,,Yes
27109,periojas@example.org,,9,Mumbai,No
27110,ganga04@example.com,,9,Mumbai,
27111,joshua63@example.org,279,7,,N
27112,upillai@example.com,NA,3,Hyderabad,No
27113,okalita@example.org,,,,
27114,narulariya@example.org,,9,Mumbai,
27115,znadkarni@example.org,,9,,Yes
27116,mpathak@example.com,3596,,Bengaluru,
27117,tanveer99@example.net,2237,9,Bengaluru,No
27118,elijahchatterjee@example.net,,,Hyderabad,Yes
27119,,2996,10,,
27120,eiravati37@example.net,NA,,Mumbai,No
27121,akota@example.net,NA,9,Hyderabad,Yes
27122,rbhavsar@example.com,,,Hyderabad,Yes
27123,sahnikiaan@example.org,,,Mumbai,
27124,,2894,,,
27125,bailqabil@example.org,NA,9,Mumbai,N
27126,harini85@example.net,,9,Bengaluru,No
27127,edalal@example.net,1168,7,Hyderabad,N
27128,bhatiapooja@example.com,,,Mumbai,Y
27129,dinranveer@example.com,,9,Hyderabad,
27130,,2903,,,N
27131,wvarma@example.org,,,Mumbai,
27132,,4085,,Hyderabad,N
27133,bishakhadhar@example.com,4568,,,Yes
27134,wahabarora@example.net,4064,9,Mumbai,No
27135,banerjeechakradhar@example.net,4182,9,,No
27136,rushil93@example.com,NA,,,
27137,djani@example.net,NA,,Hyderabad,Y
27138,yogisiddharth@example.org,NA,,Mumbai,No
27139,victor93@example.org,,9,Mumbai,Yes
27140,nirjaminhas@example.net,2845,,,N
27141,jacobmanda@example.org,,,Hyderabad,No
27142,,,,Bengaluru,
27143,varugheseeiravati@example.org,2915,,,No
27144,lila65@example.org,NA,2,Mumbai,Y
27145,hritik55@example.org,,,,Yes
27146,azaanvaidya@example.com,NA,,Mumbai,Yes
27147,rmaster@example.net,,9,Mumbai,Yes
27148,fgola@example.com,,4,Hyderabad,N
27149,arin01@example.net,,,,Y
27150,wbadami@example.net,4597,7,Hyderabad,No
27151,,,,,N
27152,chackoayush@example.org,3761,6,,
27153,zachariaamol@example.com,2694,,Hyderabad,
27154,cchanda@example.org,2101,,,No
27155,,4032,9,,
27156,yagnesh79@example.net,,9,Hyderabad,
27157,tripathichaaya@example.net,,9,,Yes
27158,grewalgaurav@example.net,,,Hyderabad,N
27159,xmunshi@example.com,1003,,Mumbai,
27160,champakpatla@example.com,,9,Mumbai,Y
27161,onveerprasad@example.org,NA,,,N
27162,tanish66@example.com,NA,8,Bengaluru,No
27163,nathaniel72@example.org,4448,9,Bengaluru,
27164,srinivasannandini@example.org,1585,,Mumbai,
27165,fbhalla@example.org,1189,,,
27166,ovarma@example.net,,,,Yes
27167,ishere@example.org,1757,9,Bengaluru,Yes
27168,,2336,,Bengaluru,
27169,dharlakshmi@example.net,NA,1,Bengaluru,N
27170,guptanoah@example.com,NA,2,Hyderabad,Yes
27171,,,,Mumbai,
27172,vasatikachoudhry@example.net,,,Hyderabad,N
27173,pratyushnarain@example.com,NA,9,,Yes
27174,palloni@example.com,,,,Y
27175,iborah@example.org,4532,,,Y
27176,yatan97@example.org,4717,1,,Y
27177,mahalisaac@example.net,834,1,Mumbai,No
27178,devikaboase@example.org,,,Hyderabad,N
27179,chasmum87@example.org,,,Bengaluru,No
27180,hsodhi@example.com,1368,2,Mumbai,Yes
27181,eshana93@example.com,,9,Bengaluru,No
27182,rajansuhani@example.net,92,,,Yes
27183,shanaayush@example.org,626,,Bengaluru,N
27184,,,,,Y
27185,girishchaudhuri@example.com,,9,Hyderabad,No
27186,rraju@example.com,,,Mumbai,No
27187,eesha95@example.net,3089,,Mumbai,N
27188,umangnadkarni@example.net,,,,Y
27189,sathvik51@example.org,,9,Bengaluru,No
27190,ocherian@example.org,3091,,Mumbai,Y
27191,farajbhatt@example.net,1019,,Mumbai,
27192,gaurangi03@example.org,NA,,Bengaluru,N
27193,noritriya@example.net,,,Bengaluru,Yes
27194,,NA,9,,Yes
27195,omkaar41@example.com,,,,Yes
27196,prashadbrijesh@example.org,NA,9,,
27197,chadhaquincy@example.net,,,Hyderabad,No
27198,ramanathankrish@example.com,790,,Hyderabad,N
27199,onkarranganathan@example.com,3686,,,Yes
27200,bavarushil@example.org,,7,Mumbai,Y
27201,abhirammander@example.org,NA,1,,Y
27202,,NA,9,Bengaluru,Yes
27203,,,1,Mumbai,
27204,niteshdin@example.com,,,Mumbai,
27205,neelbala@example.org,3029,,,Y
27206,luke49@example.org,NA,9,Hyderabad,No
27207,jeremiah00@example.net,950,4,Bengaluru,No
27208,bhanumatiguha@example.org,NA,,Hyderabad,
27209,bachittar90@example.net,1773,8,,Yes
27210,,NA,,Mumbai,Y
27211,nidhi73@example.org,NA,9,Bengaluru,No
27212,kmutti@example.org,3413,,,
27213,divya68@example.org,,9,Hyderabad,Yes
27214,,,9,Bengaluru,Yes
27215,madhavraval@example.org,804,9,Bengaluru,Yes
27216,bassilakshit@example.com,,,Hyderabad,
27217,,2272,9,Hyderabad,Yes
27218,chaitalydara@example.org,NA,,Mumbai,No
27219,mbaral@example.org,669,4,Hyderabad,Y
27220,isaac30@example.org,1476,,Mumbai,Y
27221,chakradharbassi@example.net,4180,,Mumbai,
27222,dkala@example.net,3967,,Hyderabad,N
27223,gaurika79@example.org,3717,,,N
27224,osalvi@example.net,,9,Bengaluru,N
27225,choudhurytarak@example.com,3096,,Mumbai,N
27226,wishigupta@example.org,,,Hyderabad,Yes
27227,sanyahora@example.com,1862,,,
27228,csunder@example.net,2672,9,Hyderabad,Y
27229,yashvirattan@example.net,64,9,Hyderabad,
27230,narayanchandani@example.org,,9,,N
27231,kbobal@example.net,,,Mumbai,Y
27232,dubeyzilmil@example.net,4035,5,Mumbai,
27233,girishkashyap@example.com,,,Mumbai,Y
27234,oviya54@example.com,NA,,,N
27235,garaomisha@example.com,,,Hyderabad,N
27236,borahmeera@example.com,,9,,Yes
27237,valachaitanya@example.org,3128,9,Hyderabad,N
27238,vrishti98@example.org,NA,,Mumbai,No
27239,triptidass@example.org,217,,Mumbai,N
27240,shivanisavant@example.org,NA,,Bengaluru,Yes
27241,guneet50@example.org,NA,10,Bengaluru,
27242,samarrege@example.org,,10,Bengaluru,No
27243,,1667,,Mumbai,Y
27244,gshere@example.net,,9,,Y
27245,aarnavchauhan@example.net,4829,,Bengaluru,
27246,rbera@example.net,3492,,Mumbai,N
27247,tanveersengupta@example.net,,2,,
27248,yashica49@example.org,28,,,No
27249,diya81@example.org,NA,,,
27250,sai45@example.org,,,,Yes
27251,aarnanarain@example.net,,5,Mumbai,No
27252,shansaumya@example.net,NA,9,Mumbai,Y
27253,bhari@example.org,,,Hyderabad,No
27254,timothy72@example.org,NA,9,Hyderabad,
27255,kundanitesh@example.net,2724,,,Yes
27256,aadimemon@example.net,4922,9,Mumbai,No
27257,ekta68@example.org,,9,,N
27258,vritti41@example.net,943,,Mumbai,
27259,vpant@example.org,,4,,
27260,hmaster@example.net,NA,,Bengaluru,Y
27261,enarain@example.com,688,9,,
27262,bdhar@example.com,209,,,
27263,smadan@example.net,,,Bengaluru,Y
27264,orinder09@example.net,3694,,Bengaluru,
27265,ychoudhary@example.org,4176,9,,No
27266,arin49@example.net,NA,,Mumbai,
27267,sarnapranav@example.org,NA,,Bengaluru,
27268,purohitpanini@example.com,,3,Mumbai,No
27269,yadavbhavini@example.org,464,,Mumbai,Y
27270,krisha59@example.net,NA,,Bengaluru,Yes
27271,jmagar@example.com,,7,Bengaluru,Yes
27272,wkannan@example.org,477,7,Hyderabad,N
27273,bajajhitesh@example.net,,,Mumbai,Yes
27274,ronithsrinivas@example.com,NA,10,Hyderabad,Y
27275,gabalopa@example.net,,1,,Yes
27276,hrao@example.org,NA,,Mumbai,Yes
27277,varkeyvamakshi@example.org,1377,,Hyderabad,Y
27278,thakururvashi@example.org,NA,9,Mumbai,
27279,xcomar@example.org,,,,Yes
27280,akshay45@example.org,NA,9,,
27281,hbhavsar@example.org,,,Hyderabad,Yes
27282,jasongola@example.net,NA,,Mumbai,
27283,chackohardik@example.net,2122,,Mumbai,
27284,abhaprabhakar@example.net,4609,,Bengaluru,Y
27285,pghosh@example.net,NA,,Bengaluru,
27286,urandhawa@example.org,NA,5,Mumbai,
27287,,2691,3,Mumbai,N
27288,oliverrastogi@example.com,4468,,Bengaluru,No
27289,aadi18@example.net,,9,Mumbai,
27290,akshay22@example.com,,,Hyderabad,Yes
27291,,,9,Hyderabad,No
27292,wriddhish95@example.com,NA,9,Mumbai,
27293,ayaanseth@example.com,2418,,Hyderabad,
27294,doctortanveer@example.org,,,,
27295,sai69@example.com,,,Mumbai,
27296,xsinghal@example.org,4754,,Bengaluru,
27297,uedwin@example.net,NA,,Mumbai,
27298,lavanya79@example.com,2231,9,Bengaluru,Yes
27299,munshimanbir@example.org,451,,Mumbai,
27300,wadhwaadvik@example.com,,8,,N
27301,kalahemani@example.com,NA,,Bengaluru,
27302,zayanram@example.net,364,9,Bengaluru,Yes
27303,bjoshi@example.net,NA,9,,No
27304,,,,Mumbai,No
27305,chandanikoshy@example.com,,,Hyderabad,N
27306,rarya@example.net,,,Bengaluru,No
27307,dinekbal@example.org,NA,,Hyderabad,N
27308,klanka@example.org,1611,,,No
27309,sandhudipta@example.net,1893,,Bengaluru,
27310,,,,Hyderabad,Y
27311,,1554,,Hyderabad,Yes
27312,gayathri14@example.org,NA,,Bengaluru,N
27313,tristan24@example.com,NA,,Mumbai,Y
27314,guptaaarav@example.net,NA,,Mumbai,Y
27315,,,9,Mumbai,Yes
27316,hitesh89@example.net,3285,5,Mumbai,No
27317,,416,9,,Y
27318,,NA,,Bengaluru,
27319,ranveerbains@example.com,,,,Yes
27320,vansha73@example.com,,,,Yes
27321,,,,Mumbai,N
27322,isaiahdhawan@example.org,,9,Hyderabad,N
27323,cchana@example.com,974,2,Bengaluru,Yes
27324,cgoyal@example.com,,,Hyderabad,Y
27325,mananpant@example.net,3141,,,N
27326,dhruvswamy@example.com,NA,,Bengaluru,
27327,umurty@example.com,4957,,,
27328,dshukla@example.net,,9,Hyderabad,No
27329,,NA,,,
27330,anamika74@example.com,2525,,,N
27331,oviya35@example.com,NA,,Mumbai,N
27332,basakmugdha@example.org,,,Mumbai,Yes
27333,jackson97@example.net,NA,9,Hyderabad,N
27334,cdate@example.com,NA,,Bengaluru,
27335,patelrayaan@example.net,,3,,No
27336,kothariindrajit@example.org,2693,1,Bengaluru,No
27337,anandnitara@example.org,NA,2,Hyderabad,
27338,gautam11@example.com,,,,N
27339,yparsa@example.com,4250,,,Y
27340,gokhaleyahvi@example.com,2198,,Hyderabad,Yes
27341,,,9,Bengaluru,N
27342,baradlajita@example.net,NA,9,Bengaluru,Y
27343,omannan@example.net,,,Mumbai,Y
27344,lohitvasa@example.org,NA,,,No
27345,upmabutala@example.com,NA,9,Hyderabad,
27346,ishaanchandran@example.com,428,9,Hyderabad,Y
27347,nairgauri@example.com,NA,,Bengaluru,Yes
27348,xkunda@example.net,4543,,,No
27349,suhani84@example.org,4501,9,,Y
27350,vargheselajita@example.net,NA,9,,
27351,aarna20@example.com,2535,,Hyderabad,No
27352,akshaykhalsa@example.org,,9,Mumbai,Yes
27353,desaieiravati@example.net,NA,,,No
27354,ypandit@example.org,,,Mumbai,Yes
27355,arjunverma@example.org,3015,9,Mumbai,
27356,krout@example.net,,,Mumbai,N
27357,bhattidhriti@example.org,4201,6,Bengaluru,
27358,gravel@example.net,NA,9,Mumbai,
27359,sgola@example.net,,,Hyderabad,
27360,kashyapjanya@example.net,NA,8,Hyderabad,Yes
27361,,NA,,Mumbai,Yes
27362,taramaya@example.com,,,Mumbai,Y
27363,xmemon@example.org,,7,Mumbai,No
27364,plala@example.org,,,Bengaluru,
27365,oliverbarad@example.com,NA,9,Hyderabad,N
27366,rajagopalanansh@example.net,NA,8,,No
27367,noah31@example.org,4305,,Mumbai,N
27368,rattichanakya@example.org,NA,9,Hyderabad,Yes
27369,ryanbath@example.com,NA,,Mumbai,
27370,ekbalswamy@example.com,NA,,,
27371,tarak82@example.org,NA,,Bengaluru,N
27372,lipika43@example.org,NA,,Mumbai,
27373,wazir95@example.net,NA,,,Yes
27374,ymitra@example.net,964,9,Mumbai,N
27375,trai@example.org,,,,Yes
27376,zinal82@example.com,NA,,Bengaluru,Yes
27377,onkar94@example.net,,,Bengaluru,
27378,bmadan@example.net,4246,,Hyderabad,No
27379,ldyal@example.com,,8,Bengaluru,
27380,dhruv91@example.org,,9,Mumbai,N
27381,fbora@example.net,3472,,Hyderabad,
27382,aradhana80@example.com,2141,,Mumbai,N
27383,hritik39@example.com,NA,9,,Yes
27384,chauhannirja@example.org,,3,Hyderabad,No
27385,idyal@example.org,,5,,Yes
27386,tamannachhabra@example.com,,,,Yes
27387,lalachasmum@example.org,NA,,,
27388,vasatika99@example.org,NA,9,Hyderabad,N
27389,valajeevika@example.org,1440,7,Hyderabad,
27390,jyoti66@example.com,,,Bengaluru,
27391,saanvibava@example.org,,1,Hyderabad,
27392,deovihaan@example.org,,,Hyderabad,N
27393,awason@example.com,NA,9,Mumbai,Y
27394,timothypathak@example.com,NA,,Bengaluru,
27395,kalaramachandran@example.com,,,,No
27396,aayush20@example.org,3403,9,Mumbai,
27397,golapranav@example.org,204,,Bengaluru,
27398,waidakale@example.net,,2,Mumbai,Y
27399,uratti@example.com,,9,Bengaluru,Y
27400,bhavini97@example.org,,9,Hyderabad,Y
27401,kibenathaniel@example.net,4120,,Hyderabad,No
27402,tanveersubramanian@example.net,3711,,,Y
27403,jasmitjohal@example.org,,9,Mumbai,Y
27404,saranair@example.com,,,Mumbai,
27405,praneel16@example.org,,2,,Yes
27406,yashvitailor@example.com,,,Bengaluru,
27407,,NA,9,,
27408,dalbir19@example.net,NA,9,Bengaluru,N
27409,menontriveni@example.net,,8,Hyderabad,
27410,,NA,,Bengaluru,No
27411,hema77@example.org,NA,9,,
27412,rachitasridhar@example.net,NA,5,,Y
27413,buchwidisha@example.org,,,,Yes
27414,damini91@example.com,,7,,Y
27415,,897,,Mumbai,Y
27416,mbakshi@example.org,,9,Bengaluru,
27417,ubikatalwar@example.org,,9,Bengaluru,Y
27418,,NA,,Mumbai,
27419,ajani@example.com,NA,8,Hyderabad,Y
27420,eiravati73@example.net,,7,Mumbai,Y
27421,ddhar@example.net,,2,Mumbai,Y
27422,vaishnavichhabra@example.org,4972,,Hyderabad,Y
27423,esibal@example.com,,9,Hyderabad,No
27424,ojasviprasad@example.com,4107,8,Bengaluru,No
27425,tkaul@example.com,NA,,,
27426,rrau@example.net,NA,9,Bengaluru,
27427,farhangade@example.net,,,Hyderabad,
27428,samijagrati@example.com,NA,,Bengaluru,
27429,advikkhosla@example.com,,,Mumbai,Yes
27430,,4513,,Mumbai,Yes
27431,divya56@example.org,NA,9,Mumbai,
27432,raghavdugar@example.com,412,,Hyderabad,Y
27433,umodi@example.net,4824,,Bengaluru,No
27434,sathvikmani@example.org,NA,,Bengaluru,N
27435,,4859,,,Yes
27436,khannabhanumati@example.com,NA,9,Hyderabad,N
27437,benjaminmall@example.com,,,Mumbai,Y
27438,pdhillon@example.com,NA,,Bengaluru,Yes
27439,paninianand@example.com,,9,,
27440,ganesanchatresh@example.com,,4,,Yes
27441,jagviwarrior@example.net,4184,,,Yes
27442,jnarasimhan@example.org,,9,Hyderabad,Y
27443,omaja58@example.net,NA,4,Bengaluru,
27444,veda37@example.net,2762,,Mumbai,
27445,rajatamall@example.net,,,,No
27446,gautamihayer@example.com,,,Hyderabad,No
27447,,3849,9,Hyderabad,Yes
27448,chandereta@example.com,NA,9,Bengaluru,Yes
27449,oviyachakrabarti@example.org,,,Bengaluru,Yes
27450,harini53@example.org,NA,9,Bengaluru,Y
27451,gloke@example.org,NA,5,Hyderabad,N
27452,rattaharish@example.net,4952,9,Mumbai,
27453,balhaardalia@example.net,,,Bengaluru,
27454,patlarobert@example.org,,,Bengaluru,Y
27455,zaitra09@example.com,2870,,Mumbai,Y
27456,darlohit@example.com,1903,9,Bengaluru,Yes
27457,anitabrar@example.com,581,10,Mumbai,N
27458,ranbirdugar@example.com,4002,10,Bengaluru,N
27459,alkasridhar@example.net,2340,10,Bengaluru,
27460,netraapte@example.com,NA,,Mumbai,
27461,chokshiabhimanyu@example.org,,9,,Y
27462,kjohal@example.org,2416,,Hyderabad,Yes
27463,anamikashankar@example.org,2462,9,Bengaluru,N
27464,joshirachana@example.org,NA,,Bengaluru,
27465,esachdev@example.org,2357,9,Hyderabad,
27466,ckanda@example.net,1411,,Mumbai,
27467,girik86@example.net,1601,,Bengaluru,No
27468,taketa@example.org,,,Bengaluru,Yes
27469,chavvisachar@example.net,NA,,,
27470,fbansal@example.net,NA,,Bengaluru,
27471,hemanibehl@example.org,3150,,Mumbai,Y
27472,timothyseshadri@example.com,3766,9,Mumbai,N
27473,kaisastry@example.com,,,Mumbai,
27474,vbali@example.com,,,Bengaluru,
27475,advay47@example.org,NA,,Bengaluru,No
27476,sai73@example.com,267,,Bengaluru,Yes
27477,,NA,6,,Y
27478,garanicholas@example.com,NA,,Hyderabad,
27479,meghaahluwalia@example.org,,9,Bengaluru,Yes
27480,prakashhiral@example.org,636,,,Y
27481,kurianekiya@example.com,653,9,Bengaluru,Y
27482,,NA,9,Hyderabad,N
27483,toorliam@example.com,NA,5,Mumbai,Y
27484,,NA,4,Mumbai,
27485,dsangha@example.net,4412,,,
27486,,1244,,,Y
27487,vartyraksha@example.org,,3,,N
27488,,,4,Hyderabad,No
27489,jramakrishnan@example.net,NA,4,,N
27490,wbatra@example.net,2968,,Mumbai,N
27491,joak@example.org,591,9,Mumbai,
27492,wyattmalhotra@example.net,,3,Bengaluru,
27493,ria08@example.com,,9,,
27494,warjas99@example.com,127,1,Bengaluru,
27495,aahana34@example.net,1898,9,Hyderabad,N
27496,yauvani18@example.org,,,Bengaluru,Y
27497,sharafvictor@example.net,NA,9,Mumbai,
27498,haritapalla@example.net,,8,,Yes
27499,chakradharloyal@example.org,NA,10,,
27500,deepa95@example.com,,,Mumbai,Y
27501,fariqdeol@example.org,NA,,,No
27502,bhavanichawla@example.org,NA,8,,No
27503,chatterjeedaniel@example.net,,7,Hyderabad,
27504,obhatt@example.org,,9,Mumbai,N
27505,mistrysiya@example.net,,1,,N
27506,chaudharyupma@example.net,,,Hyderabad,
27507,jacob05@example.net,4054,,Hyderabad,Yes
27508,snehawarrior@example.com,2503,5,,No
27509,siddharth48@example.org,NA,,Mumbai,
27510,naveen38@example.com,NA,9,,N
27511,gagrawal@example.net,,9,Mumbai,N
27512,minhaswakeeta@example.com,NA,9,,No
27513,yastitoor@example.net,,9,Mumbai,No
27514,,1638,,Bengaluru,
27515,chanakya23@example.com,NA,,Bengaluru,
27516,kritikabasu@example.com,,7,Mumbai,No
27517,patrickray@example.net,,,Hyderabad,
27518,zansi74@example.com,NA,,Hyderabad,Yes
27519,shivanisheth@example.com,3623,,Bengaluru,
27520,siyalal@example.net,,9,Hyderabad,No
27521,meera71@example.net,NA,,Bengaluru,N
27522,mbhavsar@example.com,,10,Mumbai,
27523,kchoudhury@example.org,2193,9,Mumbai,N
27524,xitibhagat@example.org,,,Hyderabad,No
27525,mahika82@example.net,NA,2,Hyderabad,
27526,deepaiyer@example.net,,9,Mumbai,Yes
27527,,,,,Y
27528,mekhalakota@example.org,,,Hyderabad,
27529,bimalabassi@example.net,3281,9,Mumbai,
27530,xsodhi@example.net,,2,Hyderabad,
27531,munshipahal@example.net,2540,1,Mumbai,Yes
27532,widisha09@example.org,NA,,,Y
27533,yatan62@example.org,2533,4,Bengaluru,Yes
27534,wdeshmukh@example.org,NA,,Mumbai,
27535,anvi43@example.com,NA,,,Yes
27536,sidhuakshay@example.org,,,Mumbai,
27537,bkrishnan@example.com,,,,Yes
27538,qkala@example.net,NA,9,Hyderabad,Yes
27539,balanwaida@example.org,NA,,Hyderabad,Y
27540,kpall@example.net,NA,9,,Yes
27541,vermaamara@example.org,,,Hyderabad,
27542,rakshamemon@example.com,NA,,Mumbai,
27543,,3162,,Bengaluru,Y
27544,xkadakia@example.com,,,Mumbai,Yes
27545,unnati93@example.org,4755,,,
27546,priyakala@example.com,NA,9,Mumbai,N
27547,skapur@example.net,2449,1,Bengaluru,
27548,rsoman@example.org,768,9,Bengaluru,N
27549,gauri23@example.org,2988,9,Hyderabad,
27550,kumaroeshi@example.com,NA,1,Hyderabad,
27551,bahadurjit92@example.net,486,1,Mumbai,N
27552,jason80@example.com,310,,,No
27553,vrattan@example.net,,9,Mumbai,
27554,aarini31@example.org,NA,,Mumbai,Y
27555,zarna35@example.com,2399,9,Bengaluru,No
27556,iyengarkrisha@example.net,4520,6,Bengaluru,
27557,cmisra@example.org,NA,9,Bengaluru,Y
27558,arunimachakraborty@example.net,NA,5,Mumbai,Yes
27559,nchander@example.org,NA,,Hyderabad,Y
27560,wasongayathri@example.org,,9,Hyderabad,N
27561,varsha44@example.org,NA,9,Bengaluru,Yes
27562,chakrabartimahika@example.org,,,Bengaluru,N
27563,karinathan@example.net,,,Bengaluru,No
27564,tnair@example.com,NA,,Bengaluru,
27565,harishpalla@example.com,NA,9,Hyderabad,Y
27566,rajeshri62@example.org,NA,,Hyderabad,No
27567,ngara@example.com,NA,3,,
27568,bishakhagarg@example.com,756,9,Bengaluru,Y
27569,zinalgoda@example.net,NA,,Hyderabad,N
27570,advayvenkataraman@example.com,3945,3,Mumbai,
27571,sara53@example.org,,5,Mumbai,
27572,qvarkey@example.net,329,,,N
27573,,NA,,,Y
27574,saihayre@example.com,NA,,Mumbai,
27575,sunderisaac@example.com,,,Bengaluru,N
27576,robert22@example.org,NA,9,,No
27577,zaid50@example.com,,,Mumbai,
27578,harita35@example.net,NA,,Mumbai,
27579,gopaljanaki@example.com,,9,,
27580,pkadakia@example.org,,9,Bengaluru,N
27581,fpillay@example.com,NA,9,Mumbai,No
27582,khuranaforum@example.com,NA,9,,Y
27583,faqidbrahmbhatt@example.org,,9,Mumbai,
27584,nvarughese@example.net,NA,,Bengaluru,Y
27585,,2672,,,
27586,pratyush15@example.net,NA,9,,N
27587,rajachanchal@example.com,NA,,,
27588,,,,Hyderabad,Y
27589,samakshtailor@example.com,,9,Bengaluru,Y
27590,leenabalakrishnan@example.org,,9,Hyderabad,
27591,zaitrarajagopal@example.org,338,9,,Yes
27592,abhimanyu11@example.net,,,Bengaluru,Y
27593,meera38@example.org,,9,Hyderabad,Yes
27594,janani59@example.com,,,Mumbai,
27595,girindraagrawal@example.com,NA,,,
27596,kuriangagan@example.net,NA,9,Bengaluru,
27597,parekhdarika@example.com,NA,9,,Yes
27598,,,,Bengaluru,
27599,,NA,,,N
27600,datechatresh@example.net,336,,Hyderabad,N
27601,rnath@example.net,NA,,Hyderabad,
27602,pdate@example.net,2921,,Mumbai,
27603,napte@example.org,1135,9,Bengaluru,Y
27604,vivaanbhagat@example.com,289,9,Mumbai,No
27605,sai91@example.org,NA,9,Hyderabad,Yes
27606,,NA,9,,Y
27607,barmanraagini@example.org,NA,,,N
27608,ranamaanav@example.net,1421,,Mumbai,
27609,badamipooja@example.net,2255,8,Mumbai,N
27610,barkhadasgupta@example.net,3752,4,Mumbai,
27611,mbose@example.net,4170,4,Hyderabad,Y
27612,bakhshi67@example.com,,8,Bengaluru,
27613,nathaniel34@example.com,,,Bengaluru,N
